tweet_id,tweet,tweet_clean,created_at,month,label_true,label_encoded
1.42045e+18,"it is there in black and white on public health england's data tables: of the 460 people who died between february and july having tested positive for the delta variant, 289 had been double-jabbed; some 65 received one dose. and 165 had not been vaccinated.","it is there in black and white on public health england's data tables: of the 460 people who died between february and july having tested positive for the delta variant, 289 had been double-jabbed; some 65 received one dose. and 165 had not been vaccinated.",2021-07-28 18:08:18+00:00,21-Jul,against,0
1.35995e+18,our live q&amp;a addressing the latest on #coronavirus vaccines kicks off in one hour. call 855-274-9507 or follow this link to join:,our live q&amp;a addressing the latest on #coronavirus vaccines kicks off in one hour. call 855-274-9507 or follow this link to join:,2021-02-11 19:34:59+00:00,21-Feb,in-favor,1
1.45015e+18,if the vaccine was the greatest scientific and medical discovery in world history - i’d still be 100% against mandates.,if the vaccine was the greatest scientific and medical discovery in world history - i’d still be 100% against mandates.,2021-10-18 17:32:14+00:00,21-Oct,against,0
1.4677e+18,uk government admits myocarditis link after vaccine. they are in retreat..we are coming...“myocarditis - significant left ventricular fibrosis has been described in a high percentage of children..no follow-up data is available yet on hospitalised patients”.,uk government admits myocarditis link after vaccine. they are in retreat..we are coming...“myocarditis - significant left ventricular fibrosis has been described in a high percentage of children..no follow-up data is available yet on hospitalised patients”.,2021-12-06 03:25:03+00:00,21-Dec,against,0
1.45415e+18,teaching kids that they might kill someone if they don't get vaccinated is child abuse.,teaching kids that they might kill someone if they don't get vaccinated is child abuse.,2021-10-29 18:14:26+00:00,21-Oct,against,0
1.36573e+18,"late last night, i voted yes on the covid relief package...relief checks. funding for vaccines and reopening schools. food, unemployment and rental assistance...these measures are urgently necessary. and incredibly popular...the senate must act. there’s no time to waste.","late last night, i voted yes on the covid relief package...relief checks. funding for vaccines and reopening schools. food, unemployment and rental assistance...these measures are urgently necessary. and incredibly popular...the senate must act. there’s no time to waste.",2021-02-27 18:11:21+00:00,21-Feb,in-favor,1
1.52805e+18,why are they still trying to punish and make an example of the un-vaccinated? because they're not dying like the fear propaganda of almost 3 years ago said they would if they didn't get vaccinated.,why are they still trying to punish and make an example of the un-vaccinated? because they're not dying like the fear propaganda of almost 3 years ago said they would if they didn't get vaccinated.,2022-05-21 16:36:17+00:00,22-May,against,0
1.42329e+18,"almost 20 years ago i helped shut down @deptofdefense's mandatory anthrax vaccination program. there were significant efficacy, necessity &amp; safety concerns. ..that's not now...i support this move. #covid19","almost 20 years ago i helped shut down @deptofdefense's mandatory anthrax vaccination program. there were significant efficacy, necessity &amp; safety concerns. ..that's not now...i support this move. #covid19",2021-08-05 14:23:40+00:00,21-Aug,neutral-or-unclear,2
1.41096e+18,"as someone who is fully vaccinated i am actually repulsed by the way media and talking heads are treating people who choose not to get vaccinated, for whatever reason. if your goal is to somehow inspire them to vaccinate, crapping all over them is certainly not the way to do it.","as someone who is fully vaccinated i am actually repulsed by the way media and talking heads are treating people who choose not to get vaccinated, for whatever reason. if your goal is to somehow inspire them to vaccinate, crapping all over them is certainly not the way to do it.",2021-07-02 14:09:43+00:00,21-Jul,in-favor,1
1.44395e+18,"if the vaccine doesn’t prevent you from getting sick, just mitigate symptoms, doesn’t that make it a therapeutic? if so, shouldn’t other therapeutics be available so that patients can have choices?","if the vaccine doesn’t prevent you from getting sick, just mitigate symptoms, doesn’t that make it a therapeutic? if so, shouldn’t other therapeutics be available so that patients can have choices?",2021-10-01 14:50:19+00:00,21-Oct,neutral-or-unclear,2
1.40707e+18,"another horrifying story! osu student, elite athlete + member of rotc developed severe heart complications following his second dose of pfizer’s covid vaccine...subscribe to #thedefender:","another horrifying story! osu student, elite athlete + member of rotc developed severe heart complications following his second dose of pfizer’s covid vaccine...subscribe to #thedefender:",2021-06-21 20:05:47+00:00,21-Jun,against,0
1.49103e+18,"pfizer's covid-19 vaccine sales were huge, but not enough to satisfy wall street. more on that and the $pfe 2022 revenue guidance for the vaccine and paxlovid antiviral pill in my story.","pfizer's covid-19 vaccine sales were huge, but not enough to satisfy wall street. more on that and the $pfe 2022 revenue guidance for the vaccine and paxlovid antiviral pill in my story.",2022-02-08 12:27:40+00:00,22-Feb,neutral-or-unclear,2
1.41506e+18,"did &amp; get vaccinated? people want to know.they spent the last yr in their basements spewing right wing propaganda instead of braving the studio telling others not to get the vaccine but we all suspect they've gotten theirs. fox,get them off the air.","did &amp; get vaccinated? people want to know.they spent the last yr in their basements spewing right wing propaganda instead of braving the studio telling others not to get the vaccine but we all suspect they've gotten theirs. fox,get them off the air.",2021-07-13 21:36:53+00:00,21-Jul,against,0
1.43896e+18,a warning: a doctor called coronavirus vaccines 'fake.' now he sits on an idaho regional health board.,a warning: a doctor called coronavirus vaccines 'fake.' now he sits on an idaho regional health board.,2021-09-17 20:20:30+00:00,21-Sep,in-favor,1
1.38753e+18,"dr. fauci on cnn: ""we look at the data and the impact that the vaccine is having, it's even better than what you would have expected.""","dr. fauci on cnn: ""we look at the data and the impact that the vaccine is having, it's even better than what you would have expected.""",2021-04-28 21:54:54+00:00,21-Apr,in-favor,1
1.42128e+18,it has to do with vaccination levels and community density and other factors. it’s very interesting to the levels of risk by neighborhood.,it has to do with vaccination levels and community density and other factors. it’s very interesting to the levels of risk by neighborhood.,2021-07-31 01:02:24+00:00,21-Jul,neutral-or-unclear,2
1.38908e+18,vaxx on mask off. simple. done. risk mitigation. not elimination.,vaxx on mask off. simple. done. risk mitigation. not elimination.,2021-05-03 04:33:39+00:00,21-May,in-favor,1
1.33641e+18,an understandable explanation of how the vaccines will work!,an understandable explanation of how the vaccines will work!,2020-12-08 20:44:12+00:00,20-Dec,against,0
1.37022e+18,the real reasons why millions of americans will defy covid mandates and vaccines,the real reasons why millions of americans will defy covid mandates and vaccines,2021-03-12 03:54:59+00:00,21-Mar,against,0
1.43108e+18,will the people who’re taking ivermectin instead of getting vaccinated be going to their veterinarians for a physical too?,will the people who’re taking ivermectin instead of getting vaccinated be going to their veterinarians for a physical too?,2021-08-27 02:17:11+00:00,21-Aug,in-favor,1
1.42343e+18,"“demand for the shots has nearly quadrupled in recent weeks in louisiana, a promising glimmer that the deadly reality of the virus might be breaking through a logjam of misunderstanding and misinformation.”","“demand for the shots has nearly quadrupled in recent weeks in louisiana, a promising glimmer that the deadly reality of the virus might be breaking through a logjam of misunderstanding and misinformation.”",2021-08-05 23:50:10+00:00,21-Aug,in-favor,1
1.35491e+18,hope i misheard but the excellent asserted the uk was able to secure its own #covid19 vaccine supply because of #brexit .the deals the #uk struck were before dec 31 &amp; done under #eu law in the same way germany has struck a vaccine deal for its people.,hope i misheard but the excellent asserted the uk was able to secure its own #covid19 vaccine supply because of #brexit .the deals the #uk struck were before dec 31 &amp; done under #eu law in the same way germany has struck a vaccine deal for its people.,2021-01-28 21:45:09+00:00,21-Jan,in-favor,1
1.46151e+18,world number 1 tennis player novak djokovic is likely to be banned from defending his title at the australian open in january over his refusal to divulge his vaccine status and assertion that people should have freedom of choice...,world number 1 tennis player novak djokovic is likely to be banned from defending his title at the australian open in january over his refusal to divulge his vaccine status and assertion that people should have freedom of choice...,2021-11-19 01:35:05+00:00,21-Nov,neutral-or-unclear,2
